huc8,catalogingunitdescription,datatype,source,sampletype,sampledate,layer,latitude,longitude,pdepth,salzone,samplevolume,units,station,totaldepth,sampletime
,,phytp,odu/pel,c,2016-02-17t00:00:00,ap,37.22875,-76.05383,1,p,15,liter,cb7.3e,19,11:06:00
,,phytp,odu/pel,c,2016-02-17t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,11:06:00
,,phytp,odu/pel,c,2016-03-15t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,07:19:00
,,phytp,odu/pel,c,2016-03-15t00:00:00,ap,37.22875,-76.05383,1,p,15,liter,cb7.3e,19,07:19:00
,,phytp,odu/pel,c,2016-04-18t00:00:00,ap,37.22875,-76.05383,1,p,15,liter,cb7.3e,22,16:13:00
,,phytp,odu/pel,c,2016-04-18t00:00:00,bp,37.22875,-76.05383,21.5,p,15,liter,cb7.3e,22,16:13:00
,,phytp,odu/pel,c,2016-05-10t00:00:00,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,21,11:54:00
,,phytp,odu/pel,c,2016-05-10t00:00:00,bp,37.22875,-76.05383,20.5,p,15,liter,cb7.3e,21,11:54:00
,,phytp,odu/pel,c,2016-06-06t00:00:00,ap,37.22875,-76.05383,2,p,15,liter,cb7.3e,19,11:46:00
,,phytp,odu/pel,c,2016-06-06t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,11:46:00
,,phytp,odu/pel,c,2016-07-11t00:00:00,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,20,11:57:00
,,phytp,odu/pel,c,2016-07-11t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,11:57:00
,,phytp,odu/pel,c,2016-08-08t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,11:45:00
,,phytp,odu/pel,c,2016-08-08t00:00:00,ap,37.22875,-76.05383,1,p,15,liter,cb7.3e,19,11:45:00
,,phytp,odu/pel,c,2016-09-19t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,12:50:00
,,phytp,odu/pel,c,2016-09-19t00:00:00,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,19,12:50:00
,,phytp,odu/pel,c,2016-10-17t00:00:00,ap,37.22875,-76.05383,2,p,15,liter,cb7.3e,18,16:57:00
,,phytp,odu/pel,c,2016-10-17t00:00:00,bp,37.22875,-76.05383,17.5,p,15,liter,cb7.3e,18,16:57:00
,,phytp,odu/pel,c,2016-11-17t00:00:00,ap,37.22875,-76.05383,2,p,15,liter,cb7.3e,19,07:13:00
,,phytp,odu/pel,c,2016-11-17t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,07:13:00
,,phytp,odu/pel,c,2016-12-13t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,10:03:00
,,phytp,odu/pel,c,2016-12-13t00:00:00,ap,37.22875,-76.05383,5,p,15,liter,cb7.3e,20,10:03:00
,,phytp,odu/pel,c,2017-01-25t00:00:00,ap,37.22875,-76.05383,5,p,15,liter,cb7.3e,20,15:06:00
,,phytp,odu/pel,c,2017-01-25t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,15:06:00
,,phytp,odu/pel,c,2017-02-14t00:00:00,ap,37.22875,-76.05383,7,p,15,liter,cb7.3e,21,12:25:00
,,phytp,odu/pel,c,2017-02-14t00:00:00,bp,37.22875,-76.05383,20.5,p,15,liter,cb7.3e,21,12:25:00
,,phytp,odu/pel,c,2017-03-28t00:00:00,ap,37.22875,-76.05383,2,p,15,liter,cb7.3e,18,09:15:00
,,phytp,odu/pel,c,2017-03-28t00:00:00,bp,37.22875,-76.05383,17.5,p,15,liter,cb7.3e,18,09:15:00
,,phytp,odu/pel,c,2017-04-10t00:00:00,ap,37.22875,-76.05383,7,p,15,liter,cb7.3e,20,12:04:00
,,phytp,odu/pel,c,2017-04-10t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,12:04:00
,,phytp,odu/pel,c,2017-05-08t00:00:00,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,19,12:36:00
,,phytp,odu/pel,c,2017-05-08t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,12:36:00
,,phytp,odu/pel,c,2017-06-14t00:00:00,ap,37.22875,-76.05383,1,p,15,liter,cb7.3e,20,12:07:00
,,phytp,odu/pel,c,2017-06-14t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,12:07:00
,,phytp,odu/pel,c,2017-07-14t00:00:00,ap,37.22875,-76.05383,11,p,15,liter,cb7.3e,21,15:22:00
,,phytp,odu/pel,c,2017-07-14t00:00:00,bp,37.22875,-76.05383,20.5,p,15,liter,cb7.3e,21,15:22:00
,,phytp,odu/pel,c,2017-08-10t00:00:00,ap,37.22875,-76.05383,7,p,15,liter,cb7.3e,21,13:13:00
,,phytp,odu/pel,c,2017-08-10t00:00:00,bp,37.22875,-76.05383,20.5,p,15,liter,cb7.3e,21,13:13:00
,,phytp,odu/pel,c,2017-09-22t00:00:00,ap,37.22875,-76.05383,8,p,15,liter,cb7.3e,24,11:17:00
,,phytp,odu/pel,c,2017-09-22t00:00:00,bp,37.22875,-76.05383,23.5,p,15,liter,cb7.3e,24,11:17:00
,,phytp,odu/pel,c,2017-10-18t00:00:00,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,19,11:54:00
,,phytp,odu/pel,c,2017-10-18t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,11:54:00
,,phytp,odu/pel,c,2017-11-16t00:00:00,ap,37.22875,-76.05383,14,p,15,liter,cb7.3e,22,08:41:00
,,phytp,odu/pel,c,2017-11-16t00:00:00,bp,37.22875,-76.05383,21.5,p,15,liter,cb7.3e,22,08:41:00
,,phytp,odu/pel,c,2018-01-22t00:00:00,ap,37.22875,-76.05383,7,p,15,liter,cb7.3e,23,12:24:00
,,phytp,odu/pel,c,2018-01-22t00:00:00,bp,37.22875,-76.05383,22.5,p,15,liter,cb7.3e,23,12:24:00
,,phytp,odu/pel,c,2018-02-14t00:00:00,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,20,10:12:00
,,phytp,odu/pel,c,2018-02-14t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,10:12:00
,,phytp,odu/pel,c,2018-03-19t00:00:00,ap,37.22875,-76.05383,3,p,15,liter,cb7.3e,22,11:01:00
,,phytp,odu/pel,c,2018-03-19t00:00:00,bp,37.22875,-76.05383,21.5,p,15,liter,cb7.3e,22,11:01:00
,,phytp,odu/pel,c,2018-04-18t00:00:00,ap,37.22875,-76.05383,7,p,15,liter,cb7.3e,20,16:28:00
,,phytp,odu/pel,c,2018-04-18t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,16:28:00
,,phytp,odu/pel,c,2018-05-14t00:00:00,ap,37.22875,-76.05383,8,p,15,liter,cb7.3e,22,12:01:00
,,phytp,odu/pel,c,2018-05-14t00:00:00,bp,37.22875,-76.05383,21.5,p,15,liter,cb7.3e,22,12:01:00
,,phytp,odu/pel,c,2018-06-06t00:00:00,ap,37.22875,-76.05383,1,p,15,liter,cb7.3e,22,12:22:00
,,phytp,odu/pel,c,2018-06-06t00:00:00,bp,37.22875,-76.05383,21.5,p,15,liter,cb7.3e,22,12:22:00
,,phytp,odu/pel,c,2018-07-11t00:00:00,ap,37.22875,-76.05383,5,p,15,liter,cb7.3e,19,12:06:00
,,phytp,odu/pel,c,2018-07-11t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,12:06:00
,,phytp,odu/pel,c,2018-08-06t00:00:00,ap,37.22875,-76.05383,5,m,15,liter,cb7.3e,20,11:50:00
,,phytp,odu/pel,c,2018-08-06t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,11:50:00
,,phytp,odu/pel,c,2018-09-26t00:00:00,ap,37.22875,-76.05383,6,p,15,liter,cb7.3e,19,12:25:00
,,phytp,odu/pel,c,2018-09-26t00:00:00,bp,37.22875,-76.05383,18.5,p,15,liter,cb7.3e,19,12:25:00
,,phytp,odu/pel,c,2018-11-12t00:00:00,ap,37.22875,-76.05383,15,m,15,liter,cb7.3e,20,12:04:00
,,phytp,odu/pel,c,2018-11-12t00:00:00,bp,37.22875,-76.05383,19.5,p,15,liter,cb7.3e,20,12:04:00
,,phytp,odu/pel,c,2018-12-13t00:00:00,ap,37.22875,-76.05383,1,m,15,liter,cb7.3e,22,12:16:00
,,phytp,odu/pel,c,2018-12-13t00:00:00,bp,37.22875,-76.05383,21.5,p,15,liter,cb7.3e,22,12:16:00
,,phytp,odu/pel,c,1985-07-08t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-07-08t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-07-22t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-07-22t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-08-06t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-08-06t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-08-20t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-08-20t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-09-10t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-09-10t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-09-30t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-09-30t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-10-09t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-10-09t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-11-01t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-11-01t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-11-06t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-11-06t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-12-09t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1985-12-09t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-01-06t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-01-06t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-02-19t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-02-19t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-03-10t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-03-10t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-03-25t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-03-25t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-04-08t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-04-08t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-04-28t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-04-28t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-05-14t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-05-26t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-05-26t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-06-10t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-06-10t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-06-27t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-06-27t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-07-14t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-07-14t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-07-28t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-07-28t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-08-11t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-08-11t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-08-25t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-08-25t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-09-09t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-09-09t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-09-23t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-09-23t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-10-08t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-10-08t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-10-28t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-10-28t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-11-18t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-11-18t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-12-08t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1986-12-08t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-01-07t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-01-07t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-02-25t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-02-25t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-03-15t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-03-15t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-03-23t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-03-23t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-04-06t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-04-06t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-04-22t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-04-22t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-05-06t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-05-06t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-05-18t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-05-18t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-06-01t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-06-01t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-06-15t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-06-15t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-07-06t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-07-06t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-07-20t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-07-20t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-08-03t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-08-03t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-08-17t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-08-17t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-09-03t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-09-03t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-09-14t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-09-14t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-10-05t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-10-05t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-10-21t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-10-21t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-11-16t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-11-16t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-12-14t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1987-12-14t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-01-12t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-01-12t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-02-22t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-02-22t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-03-22t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-03-22t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-03-29t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-03-29t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-04-11t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-04-11t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-04-25t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-04-25t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-05-09t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-05-09t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-05-24t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-05-24t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-06-07t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-06-07t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-06-20t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-06-20t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-07-06t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-07-06t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-07-18t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-07-18t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-08-08t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-08-08t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-08-23t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-08-23t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-09-09t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-09-09t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-09-19t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-09-19t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-10-03t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-10-03t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-10-24t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-10-24t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-11-07t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-11-07t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-12-05t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1988-12-05t00:00:00,bp,36.9957,-76.02048,13.4,p,15,liter,cb7.4,13.9,00:00:00
,,phytp,odu/pel,c,1989-01-16t00:00:00,ap,36.9957,-76.02048,4.6,p,15,liter,cb7.4,13.9,00:00:00
